Arrival Date,Arrival Date (Day),Arrival Date (Hour),Arrival Date (Minute),Arrival Date (Month),Arrival Date (Quarter),Arrival Date (Second),Arrival Date (Week),Arrival Date (Year),Arrival Date (Epoch days),Arrival Date (Epoch seconds),Dispatch Date,Dispatch Date (Day),Dispatch Date (Hour),Dispatch Date (Minute),Dispatch Date (Month),Dispatch Date (Quarter),Dispatch Date (Second),Dispatch Date (Week),Dispatch Date (Year),Dispatch Date (Epoch days),Dispatch Date (Epoch seconds),From Source,Ordered ID,To Destination,Truck ID,Warehouse IDs
"",,,,,,,,,0,0,24/5/2018,24,00,00,05,2,00,21,2018,17675,1527120000,PROVIDER1022,ORD1943,WWE1001,TRU1006,WWE1001
"",,,,,,,,,0,0,25/5/2018,25,00,00,05,2,00,21,2018,17676,1527206400,PROVIDER1022,ORD1944,WWE1001,TRU1006,WWE1001
29/5/2018,29,00,00,05,2,00,22,2018,17680,1527552000,26/5/2018,26,00,00,05,2,00,21,2018,17677,1527292800,PROVIDER1022,ORD1945,WWE1001,TRU1006,WWE1001
"",,,,,,,,,0,0,27/5/2018,27,00,00,05,2,00,21,2018,17678,1527379200,PROVIDER1022,ORD1946,WWE1001,TRU1006,WWE1001
31/5/2018,31,00,00,05,2,00,22,2018,17682,1527724800,28/5/2018,28,00,00,05,2,00,22,2018,17679,1527465600,PROVIDER1022,ORD1947,WWE1001,TRU1006,WWE1001
"",,,,,,,,,0,0,29/5/2018,29,00,00,05,2,00,22,2018,17680,1527552000,PROVIDER1022,ORD1948,WWE1001,TRU1006,WWE1001
"",,,,,,,,,0,0,30/5/2018,30,00,00,05,2,00,22,2018,17681,1527638400,PROVIDER1022,ORD1949,WWE1001,TRU1006,WWE1001
"",,,,,,,,,0,0,31/5/2018,31,00,00,05,2,00,22,2018,17682,1527724800,PROVIDER1022,ORD1950,WWE1001,TRU1006,WWE1001
4/6/2018,04,00,00,06,2,00,23,2018,17686,1528070400,1/6/2018,01,00,00,06,2,00,22,2018,17683,1527811200,PROVIDER1022,ORD1951,WWE1001,TRU1006,WWE1001
"",,,,,,,,,0,0,2/6/2018,02,00,00,06,2,00,22,2018,17684,1527897600,PROVIDER1022,ORD1952,WWE1001,TRU1006,WWE1001
6/6/2018,06,00,00,06,2,00,23,2018,17688,1528243200,3/6/2018,03,00,00,06,2,00,22,2018,17685,1527984000,PROVIDER1022,ORD1953,WWE1001,TRU1006,WWE1001
"",,,,,,,,,0,0,4/6/2018,04,00,00,06,2,00,23,2018,17686,1528070400,PROVIDER1022,ORD1954,WWE1001,TRU1006,WWE1001
8/6/2018,08,00,00,06,2,00,23,2018,17690,1528416000,5/6/2018,05,00,00,06,2,00,23,2018,17687,1528156800,PROVIDER1022,ORD1955,WWE1001,TRU1006,WWE1001
"",,,,,,,,,0,0,6/6/2018,06,00,00,06,2,00,23,2018,17688,1528243200,PROVIDER1021,ORD1956,WWE1001,TRU1006,WWE1001
"",,,,,,,,,0,0,7/6/2018,07,00,00,06,2,00,23,2018,17689,1528329600,PROVIDER1022,ORD1957,WWE1001,TRU1006,WWE1001
"",,,,,,,,,0,0,8/6/2018,08,00,00,06,2,00,23,2018,17690,1528416000,PROVIDER1022,ORD1958,WWE1001,TRU1006,WWE1001
12/6/2018,12,00,00,06,2,00,24,2018,17694,1528761600,9/6/2018,09,00,00,06,2,00,23,2018,17691,1528502400,PROVIDER1022,ORD1959,WWE1001,TRU1006,WWE1001
"",,,,,,,,,0,0,10/6/2018,10,00,00,06,2,00,23,2018,17692,1528588800,PROVIDER1022,ORD1960,WWE1001,TRU1006,WWE1001
14/6/2018,14,00,00,06,2,00,24,2018,17696,1528934400,11/6/2018,11,00,00,06,2,00,24,2018,17693,1528675200,PROVIDER1021,ORD1961,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,12/6/2018,12,00,00,06,2,00,24,2018,17694,1528761600,PROVIDER1021,ORD1962,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,13/6/2018,13,00,00,06,2,00,24,2018,17695,1528848000,PROVIDER1021,ORD1963,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,14/6/2018,14,00,00,06,2,00,24,2018,17696,1528934400,PROVIDER1021,ORD1964,WMW1001,TRU1007,WMW1001
18/6/2018,18,00,00,06,2,00,25,2018,17700,1529280000,15/6/2018,15,00,00,06,2,00,24,2018,17697,1529020800,PROVIDER1021,ORD1965,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,16/6/2018,16,00,00,06,2,00,24,2018,17698,1529107200,PROVIDER1022,ORD1966,WMW1001,TRU1007,WMW1001
20/6/2018,20,00,00,06,2,00,25,2018,17702,1529452800,17/6/2018,17,00,00,06,2,00,24,2018,17699,1529193600,PROVIDER1022,ORD1967,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,18/6/2018,18,00,00,06,2,00,25,2018,17700,1529280000,PROVIDER1022,ORD1968,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,19/6/2018,19,00,00,06,2,00,25,2018,17701,1529366400,PROVIDER1022,ORD1969,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,20/6/2018,20,00,00,06,2,00,25,2018,17702,1529452800,PROVIDER1022,ORD1970,WMW1001,TRU1007,WMW1001
24/6/2018,24,00,00,06,2,00,25,2018,17706,1529798400,21/6/2018,21,00,00,06,2,00,25,2018,17703,1529539200,PROVIDER1022,ORD1971,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,22/6/2018,22,00,00,06,2,00,25,2018,17704,1529625600,PROVIDER1022,ORD1972,WMW1001,TRU1007,WMW1001
26/6/2018,26,00,00,06,2,00,26,2018,17708,1529971200,23/6/2018,23,00,00,06,2,00,25,2018,17705,1529712000,PROVIDER1022,ORD1973,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,24/6/2018,24,00,00,06,2,00,25,2018,17706,1529798400,PROVIDER1022,ORD1974,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,25/6/2018,25,00,00,06,2,00,26,2018,17707,1529884800,PROVIDER1022,ORD1975,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,26/6/2018,26,00,00,06,2,00,26,2018,17708,1529971200,PROVIDER1022,ORD1976,WMW1001,TRU1007,WMW1001
30/6/2018,30,00,00,06,2,00,26,2018,17712,1530316800,27/6/2018,27,00,00,06,2,00,26,2018,17709,1530057600,PROVIDER1021,ORD1977,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,28/6/2018,28,00,00,06,2,00,26,2018,17710,1530144000,PROVIDER1021,ORD1978,WMW1001,TRU1007,WMW1001
2/7/2018,02,00,00,07,3,00,27,2018,17714,1530489600,29/6/2018,29,00,00,06,2,00,26,2018,17711,1530230400,PROVIDER1021,ORD1979,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,30/6/2018,30,00,00,06,2,00,26,2018,17712,1530316800,PROVIDER1021,ORD1980,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,1/7/2018,01,00,00,07,3,00,26,2018,17713,1530403200,PROVIDER1021,ORD1981,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,2/7/2018,02,00,00,07,3,00,27,2018,17714,1530489600,PROVIDER1022,ORD1982,WMW1001,TRU1007,WMW1001
6/7/2018,06,00,00,07,3,00,27,2018,17718,1530835200,3/7/2018,03,00,00,07,3,00,27,2018,17715,1530576000,PROVIDER1022,ORD1983,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,4/7/2018,04,00,00,07,3,00,27,2018,17716,1530662400,PROVIDER1022,ORD1984,WMW1001,TRU1007,WMW1001
8/7/2018,08,00,00,07,3,00,27,2018,17720,1531008000,5/7/2018,05,00,00,07,3,00,27,2018,17717,1530748800,PROVIDER1022,ORD1985,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,6/7/2018,06,00,00,07,3,00,27,2018,17718,1530835200,PROVIDER1022,ORD1986,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,7/7/2018,07,00,00,07,3,00,27,2018,17719,1530921600,PROVIDER1022,ORD1987,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,8/7/2018,08,00,00,07,3,00,27,2018,17720,1531008000,PROVIDER1022,ORD1988,WMW1001,TRU1007,WMW1001
12/7/2018,12,00,00,07,3,00,28,2018,17724,1531353600,9/7/2018,09,00,00,07,3,00,28,2018,17721,1531094400,PROVIDER1022,ORD1989,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,10/7/2018,10,00,00,07,3,00,28,2018,17722,1531180800,PROVIDER1022,ORD1990,WMW1001,TRU1007,WMW1001
14/7/2018,14,00,00,07,3,00,28,2018,17726,1531526400,11/7/2018,11,00,00,07,3,00,28,2018,17723,1531267200,PROVIDER1022,ORD1991,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,12/7/2018,12,00,00,07,3,00,28,2018,17724,1531353600,PROVIDER1022,ORD1992,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,13/7/2018,13,00,00,07,3,00,28,2018,17725,1531440000,PROVIDER1021,ORD1993,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,14/7/2018,14,00,00,07,3,00,28,2018,17726,1531526400,PROVIDER1022,ORD1994,WMW1001,TRU1007,WMW1001
18/7/2018,18,00,00,07,3,00,29,2018,17730,1531872000,15/7/2018,15,00,00,07,3,00,28,2018,17727,1531612800,PROVIDER1022,ORD1995,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,16/7/2018,16,00,00,07,3,00,29,2018,17728,1531699200,PROVIDER1021,ORD1996,WMW1001,TRU1007,WMW1001
20/7/2018,20,00,00,07,3,00,29,2018,17732,1532044800,17/7/2018,17,00,00,07,3,00,29,2018,17729,1531785600,PROVIDER1021,ORD1997,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,18/7/2018,18,00,00,07,3,00,29,2018,17730,1531872000,PROVIDER1022,ORD1998,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,19/7/2018,19,00,00,07,3,00,29,2018,17731,1531958400,PROVIDER1022,ORD1999,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,20/7/2018,20,00,00,07,3,00,29,2018,17732,1532044800,PROVIDER1021,ORD2000,WMW1001,TRU1007,WMW1001
24/7/2018,24,00,00,07,3,00,30,2018,17736,1532390400,21/7/2018,21,00,00,07,3,00,29,2018,17733,1532131200,PROVIDER1022,ORD2001,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,22/7/2018,22,00,00,07,3,00,29,2018,17734,1532217600,PROVIDER1022,ORD2002,WMW1001,TRU1007,WMW1001
26/7/2018,26,00,00,07,3,00,30,2018,17738,1532563200,23/7/2018,23,00,00,07,3,00,30,2018,17735,1532304000,PROVIDER1022,ORD2003,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,24/7/2018,24,00,00,07,3,00,30,2018,17736,1532390400,PROVIDER1022,ORD2004,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,25/7/2018,25,00,00,07,3,00,30,2018,17737,1532476800,PROVIDER1022,ORD2005,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,26/7/2018,26,00,00,07,3,00,30,2018,17738,1532563200,PROVIDER1022,ORD2006,WMW1001,TRU1007,WMW1001
30/7/2018,30,00,00,07,3,00,31,2018,17742,1532908800,27/7/2018,27,00,00,07,3,00,30,2018,17739,1532649600,PROVIDER1022,ORD2007,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,28/7/2018,28,00,00,07,3,00,30,2018,17740,1532736000,PROVIDER1022,ORD2008,WMW1001,TRU1007,WMW1001
1/8/2018,01,00,00,08,3,00,31,2018,17744,1533081600,29/7/2018,29,00,00,07,3,00,30,2018,17741,1532822400,PROVIDER1022,ORD2009,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,30/7/2018,30,00,00,07,3,00,31,2018,17742,1532908800,PROVIDER1022,ORD2010,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,31/7/2018,31,00,00,07,3,00,31,2018,17743,1532995200,PROVIDER1022,ORD2011,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,1/8/2018,01,00,00,08,3,00,31,2018,17744,1533081600,PROVIDER1022,ORD2012,WMW1001,TRU1007,WMW1001
5/8/2018,05,00,00,08,3,00,31,2018,17748,1533427200,2/8/2018,02,00,00,08,3,00,31,2018,17745,1533168000,PROVIDER1022,ORD2013,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,3/8/2018,03,00,00,08,3,00,31,2018,17746,1533254400,PROVIDER1022,ORD2014,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,4/8/2018,04,00,00,08,3,00,31,2018,17747,1533340800,PROVIDER1022,ORD2015,WMW1001,TRU1007,WMW1001
8/8/2018,08,00,00,08,3,00,32,2018,17751,1533686400,5/8/2018,05,00,00,08,3,00,31,2018,17748,1533427200,PROVIDER1022,ORD2016,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,6/8/2018,06,00,00,08,3,00,32,2018,17749,1533513600,PROVIDER1022,ORD2017,WMW1001,TRU1007,WMW1001
10/8/2018,10,00,00,08,3,00,32,2018,17753,1533859200,7/8/2018,07,00,00,08,3,00,32,2018,17750,1533600000,PROVIDER1022,ORD2018,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,8/8/2018,08,00,00,08,3,00,32,2018,17751,1533686400,PROVIDER1022,ORD2019,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,9/8/2018,09,00,00,08,3,00,32,2018,17752,1533772800,PROVIDER1022,ORD2020,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,10/8/2018,10,00,00,08,3,00,32,2018,17753,1533859200,PROVIDER1021,ORD2021,WMW1001,TRU1007,WMW1001
14/8/2018,14,00,00,08,3,00,33,2018,17757,1534204800,11/8/2018,11,00,00,08,3,00,32,2018,17754,1533945600,PROVIDER1021,ORD2022,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,12/8/2018,12,00,00,08,3,00,32,2018,17755,1534032000,PROVIDER1022,ORD2023,WMW1001,TRU1007,WMW1001
16/8/2018,16,00,00,08,3,00,33,2018,17759,1534377600,13/8/2018,13,00,00,08,3,00,33,2018,17756,1534118400,PROVIDER1021,ORD2024,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,14/8/2018,14,00,00,08,3,00,33,2018,17757,1534204800,PROVIDER1021,ORD2025,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,15/8/2018,15,00,00,08,3,00,33,2018,17758,1534291200,PROVIDER1022,ORD2026,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,16/8/2018,16,00,00,08,3,00,33,2018,17759,1534377600,PROVIDER1021,ORD2027,WMW1001,TRU1007,WMW1001
20/8/2018,20,00,00,08,3,00,34,2018,17763,1534723200,17/8/2018,17,00,00,08,3,00,33,2018,17760,1534464000,PROVIDER1021,ORD2028,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,18/8/2018,18,00,00,08,3,00,33,2018,17761,1534550400,PROVIDER1021,ORD2029,WMW1001,TRU1007,WMW1001
22/8/2018,22,00,00,08,3,00,34,2018,17765,1534896000,19/8/2018,19,00,00,08,3,00,33,2018,17762,1534636800,PROVIDER1021,ORD2030,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,20/8/2018,20,00,00,08,3,00,34,2018,17763,1534723200,PROVIDER1021,ORD2031,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,21/8/2018,21,00,00,08,3,00,34,2018,17764,1534809600,PROVIDER1021,ORD2032,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,22/8/2018,22,00,00,08,3,00,34,2018,17765,1534896000,PROVIDER1021,ORD2033,WMW1001,TRU1007,WMW1001
26/8/2018,26,00,00,08,3,00,34,2018,17769,1535241600,23/8/2018,23,00,00,08,3,00,34,2018,17766,1534982400,PROVIDER1021,ORD2034,WMW1001,TRU1007,WMW1001
27/8/2018,27,00,00,08,3,00,35,2018,17770,1535328000,24/8/2018,24,00,00,08,3,00,34,2018,17767,1535068800,PROVIDER1021,ORD2035,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,25/8/2018,25,00,00,08,3,00,34,2018,17768,1535155200,PROVIDER1021,ORD2036,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,26/8/2018,26,00,00,08,3,00,34,2018,17769,1535241600,PROVIDER1021,ORD2037,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,27/8/2018,27,00,00,08,3,00,35,2018,17770,1535328000,PROVIDER1021,ORD2038,WMW1001,TRU1007,WMW1001
31/8/2018,31,00,00,08,3,00,35,2018,17774,1535673600,28/8/2018,28,00,00,08,3,00,35,2018,17771,1535414400,PROVIDER1021,ORD2039,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,29/8/2018,29,00,00,08,3,00,35,2018,17772,1535500800,PROVIDER1021,ORD2040,WMW1001,TRU1007,WMW1001
2/9/2018,02,00,00,09,3,00,35,2018,17776,1535846400,30/8/2018,30,00,00,08,3,00,35,2018,17773,1535587200,PROVIDER1022,ORD2041,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,31/8/2018,31,00,00,08,3,00,35,2018,17774,1535673600,PROVIDER1022,ORD2042,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,1/9/2018,01,00,00,09,3,00,35,2018,17775,1535760000,PROVIDER1022,ORD2043,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,2/9/2018,02,00,00,09,3,00,35,2018,17776,1535846400,PROVIDER1022,ORD2044,WMW1001,TRU1007,WMW1001
6/9/2018,06,00,00,09,3,00,36,2018,17780,1536192000,3/9/2018,03,00,00,09,3,00,36,2018,17777,1535932800,PROVIDER1022,ORD2045,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,4/9/2018,04,00,00,09,3,00,36,2018,17778,1536019200,PROVIDER1022,ORD2046,WMW1001,TRU1007,WMW1001
8/9/2018,08,00,00,09,3,00,36,2018,17782,1536364800,5/9/2018,05,00,00,09,3,00,36,2018,17779,1536105600,PROVIDER1022,ORD2047,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,6/9/2018,06,00,00,09,3,00,36,2018,17780,1536192000,PROVIDER1022,ORD2048,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,7/9/2018,07,00,00,09,3,00,36,2018,17781,1536278400,PROVIDER1022,ORD2049,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,8/9/2018,08,00,00,09,3,00,36,2018,17782,1536364800,PROVIDER1022,ORD2050,WMW1001,TRU1007,WMW1001
12/9/2018,12,00,00,09,3,00,37,2018,17786,1536710400,9/9/2018,09,00,00,09,3,00,36,2018,17783,1536451200,PROVIDER1022,ORD2051,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,10/9/2018,10,00,00,09,3,00,37,2018,17784,1536537600,PROVIDER1022,ORD2052,WMW1001,TRU1007,WMW1001
14/9/2018,14,00,00,09,3,00,37,2018,17788,1536883200,11/9/2018,11,00,00,09,3,00,37,2018,17785,1536624000,PROVIDER1022,ORD2053,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,12/9/2018,12,00,00,09,3,00,37,2018,17786,1536710400,PROVIDER1022,ORD2054,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,13/9/2018,13,00,00,09,3,00,37,2018,17787,1536796800,PROVIDER1022,ORD2055,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,14/9/2018,14,00,00,09,3,00,37,2018,17788,1536883200,PROVIDER1022,ORD2056,WMW1001,TRU1007,WMW1001
16/9/2018,16,00,00,09,3,00,37,2018,17790,1537056000,15/9/2018,15,00,00,09,3,00,37,2018,17789,1536969600,PROVIDER1022,ORD2057,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,16/9/2018,16,00,00,09,3,00,37,2018,17790,1537056000,PROVIDER1022,ORD2058,WMW1001,TRU1007,WMW1001
18/9/2018,18,00,00,09,3,00,38,2018,17792,1537228800,17/9/2018,17,00,00,09,3,00,38,2018,17791,1537142400,PROVIDER1022,ORD2059,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,18/9/2018,18,00,00,09,3,00,38,2018,17792,1537228800,PROVIDER1022,ORD2060,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,19/9/2018,19,00,00,09,3,00,38,2018,17793,1537315200,PROVIDER1022,ORD2061,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,20/9/2018,20,00,00,09,3,00,38,2018,17794,1537401600,PROVIDER1022,ORD2062,WMW1001,TRU1007,WMW1001
22/9/2018,22,00,00,09,3,00,38,2018,17796,1537574400,21/9/2018,21,00,00,09,3,00,38,2018,17795,1537488000,PROVIDER1022,ORD2063,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,22/9/2018,22,00,00,09,3,00,38,2018,17796,1537574400,PROVIDER1022,ORD2064,WMW1001,TRU1007,WMW1001
24/9/2018,24,00,00,09,3,00,39,2018,17798,1537747200,23/9/2018,23,00,00,09,3,00,38,2018,17797,1537660800,PROVIDER1022,ORD2065,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,24/9/2018,24,00,00,09,3,00,39,2018,17798,1537747200,PROVIDER1022,ORD2066,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,25/9/2018,25,00,00,09,3,00,39,2018,17799,1537833600,PROVIDER1022,ORD2067,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,26/9/2018,26,00,00,09,3,00,39,2018,17800,1537920000,PROVIDER1022,ORD2068,WMW1001,TRU1007,WMW1001
28/9/2018,28,00,00,09,3,00,39,2018,17802,1538092800,27/9/2018,27,00,00,09,3,00,39,2018,17801,1538006400,PROVIDER1022,ORD2069,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,28/9/2018,28,00,00,09,3,00,39,2018,17802,1538092800,PROVIDER1022,ORD2070,WMW1001,TRU1007,WMW1001
30/9/2018,30,00,00,09,3,00,39,2018,17804,1538265600,29/9/2018,29,00,00,09,3,00,39,2018,17803,1538179200,PROVIDER1022,ORD2071,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,30/9/2018,30,00,00,09,3,00,39,2018,17804,1538265600,PROVIDER1022,ORD2072,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,1/10/2018,01,00,00,10,4,00,40,2018,17805,1538352000,PROVIDER1022,ORD2073,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,2/10/2018,02,00,00,10,4,00,40,2018,17806,1538438400,PROVIDER1022,ORD2074,WMW1001,TRU1007,WMW1001
4/10/2018,04,00,00,10,4,00,40,2018,17808,1538611200,3/10/2018,03,00,00,10,4,00,40,2018,17807,1538524800,PROVIDER1022,ORD2075,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,4/10/2018,04,00,00,10,4,00,40,2018,17808,1538611200,PROVIDER1021,ORD2076,WMW1001,TRU1007,WMW1001
6/10/2018,06,00,00,10,4,00,40,2018,17810,1538784000,5/10/2018,05,00,00,10,4,00,40,2018,17809,1538697600,PROVIDER1021,ORD2077,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,6/10/2018,06,00,00,10,4,00,40,2018,17810,1538784000,PROVIDER1021,ORD2078,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,7/10/2018,07,00,00,10,4,00,40,2018,17811,1538870400,PROVIDER1021,ORD2079,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,8/10/2018,08,00,00,10,4,00,41,2018,17812,1538956800,PROVIDER1021,ORD2080,WMW1001,TRU1007,WMW1001
10/10/2018,10,00,00,10,4,00,41,2018,17814,1539129600,9/10/2018,09,00,00,10,4,00,41,2018,17813,1539043200,PROVIDER1022,ORD2081,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,10/10/2018,10,00,00,10,4,00,41,2018,17814,1539129600,PROVIDER1021,ORD2082,WMW1001,TRU1007,WMW1001
12/10/2018,12,00,00,10,4,00,41,2018,17816,1539302400,11/10/2018,11,00,00,10,4,00,41,2018,17815,1539216000,PROVIDER1022,ORD2083,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,12/10/2018,12,00,00,10,4,00,41,2018,17816,1539302400,PROVIDER1022,ORD2084,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,13/10/2018,13,00,00,10,4,00,41,2018,17817,1539388800,PROVIDER1022,ORD2085,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,14/10/2018,14,00,00,10,4,00,41,2018,17818,1539475200,PROVIDER1022,ORD2086,WMW1001,TRU1007,WMW1001
16/10/2018,16,00,00,10,4,00,42,2018,17820,1539648000,15/10/2018,15,00,00,10,4,00,42,2018,17819,1539561600,PROVIDER1022,ORD2087,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,16/10/2018,16,00,00,10,4,00,42,2018,17820,1539648000,PROVIDER1022,ORD2088,WMW1001,TRU1007,WMW1001
18/10/2018,18,00,00,10,4,00,42,2018,17822,1539820800,17/10/2018,17,00,00,10,4,00,42,2018,17821,1539734400,PROVIDER1022,ORD2089,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,18/10/2018,18,00,00,10,4,00,42,2018,17822,1539820800,PROVIDER1022,ORD2090,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,19/10/2018,19,00,00,10,4,00,42,2018,17823,1539907200,PROVIDER1022,ORD2091,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,20/10/2018,20,00,00,10,4,00,42,2018,17824,1539993600,PROVIDER1022,ORD2092,WMW1001,TRU1007,WMW1001
22/10/2018,22,00,00,10,4,00,43,2018,17826,1540166400,21/10/2018,21,00,00,10,4,00,42,2018,17825,1540080000,PROVIDER1022,ORD2093,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,22/10/2018,22,00,00,10,4,00,43,2018,17826,1540166400,PROVIDER1022,ORD2094,WMW1001,TRU1007,WMW1001
24/10/2018,24,00,00,10,4,00,43,2018,17828,1540339200,23/10/2018,23,00,00,10,4,00,43,2018,17827,1540252800,PROVIDER1022,ORD2095,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,24/10/2018,24,00,00,10,4,00,43,2018,17828,1540339200,PROVIDER1022,ORD2096,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,25/10/2018,25,00,00,10,4,00,43,2018,17829,1540425600,PROVIDER1022,ORD2097,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,26/10/2018,26,00,00,10,4,00,43,2018,17830,1540512000,PROVIDER1022,ORD2098,WMW1001,TRU1007,WMW1001
28/10/2018,28,00,00,10,4,00,43,2018,17832,1540684800,27/10/2018,27,00,00,10,4,00,43,2018,17831,1540598400,PROVIDER1022,ORD2099,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,28/10/2018,28,00,00,10,4,00,43,2018,17832,1540684800,PROVIDER1022,ORD2100,WMW1001,TRU1007,WMW1001
"",,,,,,,,,0,0,29/10/2018,29,00,00,10,4,00,44,2018,17833,1540771200,PROVIDER1022,ORD2101,WMW1001,TRU1007,WMW1001
31/10/2018,31,00,00,10,4,00,44,2018,17835,1540944000,30/10/2018,30,00,00,10,4,00,44,2018,17834,1540857600,PROVIDER1022,ORD2102,WMW1001,TRU1007,WMW1001
1/11/2018,01,00,00,11,4,00,44,2018,17836,1541030400,31/10/2018,31,00,00,10,4,00,44,2018,17835,1540944000,PROVIDER1022,ORD2103,WMW1001,TRU1007,WMW1001
